# Mains_Frequency_(Hz) =,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Sample_Frequency_(Hz) =,300,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Filter_Delay_(ms) =,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Sensor_Data_Units =,uV,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Headset_Name =,DSI-24 SN:3129,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data_Logger =,DSI-Streamer-v.1.08.120,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date =,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Time =, 12:21:15.311 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Patient_ID =,X M 01-JAN-2000 X,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Record_ID =,Startdate 13-AUG-2025 EEG_XX X X,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Comments =,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Reference location:,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Trigger Source,Wired,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Channel_Number =,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,CMF,Trigger,Time_Offset,ADC_Status,ADC_Sequence,Event,Comments
Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3:,X2:REOG,F7,F8,X1:LEOG,A2,T6,T4,Pz,Trigger,Time_Offset,ADC_Status,ADC_Sequence,Event,Comments
24.3133,72.0,-32.3,117.6,78.0,86.0,-9.6,-15.6,102.2,-1264.4,43.9,184.0,205.2,-21.3,-31.2,12.3,-47.9,-9.6,-3586.5,175.6,10.8,-1905.6,16.8,-27.6,-53.5,0,0,43770,0,134,0,
24.3167,58.2,-69.8,97.6,38.4,67.4,-37.2,-46.1,23.9,-1041.3,31.4,170.8,190.5,-46.7,-48.6,-11.1,-68.3,-9.9,-3609.9,149.8,-21.5,-1939.5,-3.9,-47.1,-64.3,0,0,43776,0,135,0,
24.3200,133.8,-9.9,143.6,98.7,114.2,15.9,10.8,102.7,-1115.6,77.1,212.6,232.0,-3.3,-10.2,36.8,-23.1,-9.9,-3559.5,199.0,36.8,-1887.6,26.7,-3.0,-20.6,0,0,43782,0,136,0,
24.3233,56.4,-70.6,92.5,48.3,65.3,-30.6,-39.2,67.5,-1190.0,20.6,162.5,179.5,-51.8,-55.8,-11.4,-70.1,-9.3,-3613.8,149.5,-22.4,-1937.7,-13.5,-48.6,-68.7,0,0,43788,0,137,0,
24.3267,112.8,-35.0,126.6,68.1,102.2,-10.2,-8.7,53.5,-966.9,62.2,200.1,217.4,-22.8,-20.4,23.3,-34.7,-9.3,-3575.4,177.1,2.7,-1907.7,23.4,-10.2,-37.1,0,0,43794,0,138,0,
24.3300,81.6,-37.7,113.1,75.3,86.9,-9.0,-13.5,92.0,-1413.1,35.3,182.2,195.9,-35.9,-40.5,7.5,-52.4,-9.6,-3609.6,169.9,-1.2,-1933.5,1.2,-33.0,-56.2,0,0,43800,0,139,0,
24.3333,68.4,-49.4,120.6,71.4,97.1,-9.3,-14.4,80.9,-966.9,46.6,193.8,211.7,-36.5,-34.8,11.7,-43.4,-9.6,-3595.8,174.7,4.5,-1919.1,12.9,-23.1,-50.5,0,0,43806,0,140,0,
24.3367,103.5,-47.3,112.2,60.3,86.9,-15.6,-21.2,46.6,-1041.3,29.6,182.8,199.5,-58.7,-48.6,-0.3,-57.5,-9.6,-3612.6,160.6,-11.7,-1945.2,-0.9,-32.7,-60.4,0,0,43812,0,141,0,
24.3400,97.2,-19.5,135.3,97.2,103.4,2.7,0.6,118.9,-1264.4,52.9,197.7,213.2,-34.4,-34.2,14.9,-46.1,-9.6,-3580.2,189.1,19.7,-1912.8,12.0,-22.8,-43.3,0,0,43818,0,142,0,
24.3433,80.7,-61.1,111.3,56.1,86.6,-23.1,-29.0,55.0,-1190.0,32.9,183.1,202.2,-41.6,-44.7,0.3,-55.1,-9.9,-3607.8,163.9,-10.5,-1935.3,-1.2,-38.1,-61.9,0,0,43824,0,143,0,
24.3467,90.6,-47.6,107.7,59.7,80.6,-21.6,-25.7,58.2,-1264.4,20.9,176.5,193.2,-36.5,-43.2,0.9,-59.3,-9.6,-3606.0,157.0,-8.7,-1934.1,-6.9,-45.0,-68.1,0,0,43830,0,144,0,
24.3500,87.0,-22.5,135.9,93.6,104.0,9.0,0.3,123.4,-1264.4,58.6,204.3,221.6,-13.5,-19.2,28.4,-34.7,-9.6,-3583.8,190.3,23.9,-1907.1,20.7,-18.3,-41.2,0,0,43836,0,145,0,
24.3533,66.3,-84.7,75.4,18.3,51.8,-56.6,-61.6,10.2,-892.5,11.4,151.4,170.5,-73.4,-64.5,-26.0,-83.0,-9.3,-3641.4,130.7,-43.9,-1970.1,-28.5,-68.4,-86.4,0,0,43842,0,146,0,
24.3567,126.9,-9.6,139.2,95.4,108.5,12.3,10.2,114.4,-1264.4,62.5,199.8,220.4,-4.2,-9.0,37.4,-20.7,-9.6,-3591.9,194.5,22.7,-1920.3,26.1,-9.0,-32.9,0,0,43848,0,147,0,
24.3600,46.2,-75.1,91.0,45.9,63.2,-38.3,-40.7,70.2,-1115.6,22.1,162.8,179.2,-50.0,-61.2,-9.9,-67.4,-9.6,-3636.9,151.0,-19.7,-1963.5,-21.0,-55.8,-77.7,0,0,43854,0,148,0,
24.3633,84.0,-62.0,106.2,50.1,84.5,-24.0,-26.0,38.8,-892.5,38.3,181.6,197.4,-42.2,-43.8,5.4,-53.6,-9.9,-3635.1,163.6,-15.8,-1958.4,-0.3,-38.1,-64.9,0,0,43860,0,149,0,
24.3667,92.1,-16.5,132.9,94.2,97.7,8.7,3.0,118.9,-1413.1,49.9,194.7,212.9,-13.8,-24.0,33.5,-33.5,-9.6,-3598.2,189.1,18.5,-1924.5,14.7,-15.9,-46.3,0,0,43866,0,150,0,
24.3700,52.2,-75.1,85.3,33.3,60.5,-41.0,-47.9,46.0,-1041.3,3.9,156.8,173.2,-67.1,-62.1,-22.4,-75.5,-9.6,-3646.2,141.7,-37.1,-1971.6,-27.9,-59.4,-83.1,0,0,43872,0,151,0,
24.3733,128.1,-22.5,129.0,79.2,104.0,15.0,4.2,77.4,-892.5,49.3,201.6,212.9,-21.9,-20.7,23.6,-32.0,-9.6,-3601.5,187.9,2.4,-1929.3,15.9,-13.5,-44.5,0,0,43878,0,152,0,
24.3767,64.8,-46.1,99.1,60.0,70.4,-7.8,-23.9,99.2,-1413.1,20.9,159.8,175.6,-44.9,-54.9,-4.8,-67.1,-9.6,-3631.8,158.2,-20.6,-1960.8,-18.9,-46.2,-75.3,0,0,43884,0,153,0,
24.3800,84.3,-56.3,111.0,56.1,85.7,-32.4,-21.2,58.5,-1041.3,43.9,184.3,201.0,-34.4,-32.4,11.7,-46.4,-9.6,-3614.4,166.9,-10.8,-1932.3,4.5,-28.2,-46.6,0,0,43890,0,154,0,
24.3833,88.5,-41.9,108.9,64.2,81.2,-14.7,-17.6,73.8,-1264.4,26.3,173.5,192.0,-39.8,-44.7,0.9,-57.2,-9.6,-3617.7,161.5,-6.3,-1940.1,-8.7,-39.3,-70.2,0,0,43896,0,155,0,
24.3867,81.3,-37.7,125.4,80.1,93.2,-6.6,-10.5,107.8,-1264.4,34.7,190.2,202.5,-36.2,-36.3,11.4,-47.6,-9.9,-3606.3,181.6,-0.6,-1940.7,0.6,-31.2,-67.0,0,0,43902,0,156,0,
24.3900,94.8,-53.0,106.2,48.6,80.0,-25.8,-31.7,40.3,-892.5,21.2,175.6,192.3,-56.0,-48.6,-5.7,-59.6,-9.6,-3646.5,152.2,-21.2,-1975.2,-6.6,-45.6,-72.0,0,0,43908,0,157,0,
24.3933,96.0,-37.7,124.2,87.9,99.5,-3.6,-10.2,102.5,-1264.4,34.1,184.6,204.3,-32.3,-38.1,9.6,-46.7,-9.6,-3627.0,175.6,12.0,-1947.0,-1.2,-33.6,-53.8,0,0,43914,0,158,0,
24.3967,76.5,-41.0,127.2,83.1,104.0,-8.7,-15.6,100.4,-1115.6,45.1,191.4,210.8,-52.7,-36.0,6.9,-44.3,-9.9,-3597.3,175.9,15.5,-1923.9,6.9,-28.2,-48.1,0,0,43920,0,159,0,
24.4000,70.5,-70.1,94.9,47.7,76.7,-36.9,-47.0,33.5,-966.9,13.5,163.6,181.3,-82.7,-66.9,-22.1,-76.7,-9.6,-3633.6,141.7,-27.8,-1965.0,-32.1,-59.7,-80.1,0,0,43926,0,160,0,
24.4033,120.6,-0.9,149.3,117.0,124.4,27.0,16.2,144.9,-1264.4,61.0,207.8,226.7,-4.2,-17.1,35.6,-23.7,-9.6,-3599.7,198.1,34.4,-1932.6,19.8,-9.3,-32.6,0,0,43932,0,161,0,
24.4067,49.8,-86.2,83.2,33.3,61.4,-50.0,-58.0,38.2,-1115.6,-1.5,154.4,169.3,-72.8,-75.3,-29.3,-85.4,-9.9,-3662.1,132.8,-35.9,-1986.9,-33.6,-69.0,-97.4,0,0,43938,0,162,0,
24.4100,116.4,-26.9,127.8,81.6,101.6,-4.5,-4.2,79.5,-1041.3,47.2,194.4,211.1,-24.3,-27.9,18.8,-34.7,-9.6,-3596.1,179.2,6.6,-1926.6,8.7,-17.4,-46.3,0,0,43944,0,163,0,
24.4133,73.5,-34.7,110.7,78.9,88.7,-5.4,-10.8,108.7,-1338.8,37.1,173.2,195.6,-29.3,-38.7,9.9,-45.5,-9.3,-3599.7,160.6,4.8,-1929.9,-0.3,-28.5,-58.3,0,0,43950,0,164,0,
24.4167,55.8,-71.5,91.9,37.5,68.3,-35.1,-41.6,23.9,-1041.3,15.2,166.6,182.5,-50.6,-58.5,-14.9,-68.6,-9.6,-3626.7,140.8,-31.4,-1956.0,-17.4,-46.5,-84.6,0,0,43956,0,165,0,
24.4200,128.7,-15.6,136.5,97.8,114.8,21.9,15.0,101.3,-1264.4,65.5,207.2,224.0,-9.6,-12.9,36.8,-21.3,-9.9,-3561.6,187.9,31.4,-1900.8,26.7,0.6,-28.1,0,0,43962,0,166,0,
24.4233,55.8,-65.0,95.8,55.5,71.9,-35.7,-36.8,71.7,-1264.4,23.3,162.8,184.0,-47.0,-54.9,-8.4,-69.5,-9.6,-3606.3,151.6,-9.3,-1939.5,-10.2,-45.0,-71.4,0,0,43968,0,167,0,
24.4267,110.7,-35.6,130.2,76.8,109.7,-3.0,-8.1,52.0,-892.5,56.5,203.4,219.5,-18.9,-19.8,20.0,-36.5,-9.6,-3588.0,185.8,9.0,-1924.5,20.4,-13.5,-31.7,0,0,43974,0,168,0,
24.4300,83.7,-30.5,120.6,84.3,96.2,-8.1,-15.3,96.2,-1413.1,30.5,184.3,203.7,-31.4,-37.8,7.5,-53.6,-9.3,-3593.4,175.3,16.7,-1925.7,1.5,-31.2,-56.2,0,0,43980,0,169,0,
24.4333,70.5,-42.2,127.8,79.2,103.4,-9.6,-17.6,82.4,-1115.6,44.2,198.0,212.6,-27.3,-28.2,10.5,-47.9,-9.6,-3593.7,181.3,12.3,-1928.1,10.2,-24.3,-46.9,0,0,43986,0,170,0,
24.4367,102.0,-49.1,111.3,62.7,88.4,-18.0,-26.0,46.0,-1190.0,29.9,179.8,196.8,-41.0,-39.6,2.7,-57.5,-9.6,-3623.4,164.8,-12.3,-1954.8,-2.7,-37.8,-64.6,0,0,43992,0,171,0,
24.4400,93.6,-26.0,126.0,94.2,103.4,3.9,-5.4,115.0,-1264.4,44.2,191.4,207.8,-28.2,-30.9,16.1,-44.6,-9.6,-3594.3,180.7,14.3,-1933.5,8.7,-25.5,-52.9,0,0,43998,0,172,0,
24.4433,75.9,-58.1,111.9,61.8,89.6,-27.3,-29.3,55.0,-1041.3,38.0,188.4,199.2,-47.6,-41.4,0.6,-58.7,-9.9,-3600.6,164.8,-11.7,-1936.8,-1.8,-37.5,-67.3,0,0,44004,0,173,0,
24.4467,87.3,-46.4,108.9,65.7,84.2,-12.0,-23.6,59.1,-1264.4,27.2,173.8,186.9,-49.4,-45.3,2.1,-60.2,-10.2,-3617.4,159.4,-17.6,-1952.7,-14.4,-43.8,-69.3,0,0,44010,0,174,0,
24.4500,79.2,-15.0,139.5,104.7,113.9,27.0,8.7,124.9,-1190.0,56.8,204.6,221.3,-27.0,-19.5,33.5,-33.5,-9.3,-3570.0,193.6,22.7,-1908.3,22.2,-10.2,-38.9,0,0,44016,0,175,0,
24.4533,58.2,-82.0,85.3,32.7,62.0,-63.8,-56.5,12.5,-1041.3,9.0,158.3,175.3,-75.8,-74.4,-27.8,-80.9,-9.9,-3643.5,137.8,-37.7,-1977.9,-20.4,-59.7,-80.1,0,0,44022,0,176,0,
24.4567,126.6,2.7,148.4,116.4,127.7,27.9,18.8,115.6,-1190.0,58.3,214.1,232.9,-0.6,1.5,35.6,-21.3,-9.6,-3580.5,196.6,38.2,-1914.0,26.7,0.3,-20.3,0,0,44028,0,177,0,
24.4600,50.1,-63.8,103.5,64.8,83.6,-21.6,-34.7,75.6,-1264.4,34.1,168.1,189.0,-48.5,-50.1,-5.7,-64.4,-9.6,-3619.8,154.0,-5.1,-1949.4,-3.6,-40.5,-64.6,0,0,44034,0,178,0,
24.4633,88.8,-47.9,119.4,66.3,96.2,-19.2,-23.3,39.4,-1041.3,43.1,196.2,204.0,-35.9,-40.2,4.8,-55.7,-9.6,-3614.7,175.9,-6.3,-1954.2,9.6,-30.6,-52.3,0,0,44040,0,179,0,
24.4667,96.3,-9.9,144.8,107.7,110.6,15.0,9.3,117.7,-1264.4,68.8,206.9,221.0,-10.8,-19.5,29.3,-30.3,-9.6,-3594.9,205.0,27.5,-1925.4,20.7,-7.8,-29.9,0,0,44046,0,180,0,
24.4700,58.5,-68.0,99.4,48.3,68.9,-39.8,-46.1,46.0,-1041.3,21.8,169.9,182.2,-53.6,-56.4,-17.6,-76.4,-9.9,-3640.2,157.0,-25.4,-1973.7,-18.0,-54.0,-75.6,0,0,44052,0,181,0,
24.4733,133.2,-10.8,143.6,96.6,113.6,9.9,3.9,77.1,-1041.3,63.1,213.2,222.5,-3.0,-6.9,33.5,-27.3,-9.3,-3586.2,202.9,11.7,-1926.9,25.5,-10.2,-37.7,0,0,44058,0,182,0,
24.4767,67.2,-46.1,108.3,73.8,79.1,-18.9,-23.9,93.5,-1413.1,30.2,173.2,185.1,-35.9,-43.2,3.3,-62.3,-9.6,-3610.8,163.9,-10.8,-1947.3,-9.0,-42.3,-67.3,0,0,44064,0,183,0,
24.4800,86.7,-51.2,119.4,68.1,98.6,-9.3,-15.3,53.8,-1041.3,49.9,190.5,209.6,-28.7,-27.6,15.2,-42.2,-9.6,-3603.9,167.8,2.7,-1939.5,7.2,-20.7,-41.8,0,0,44070,0,184,0,
24.4833,87.9,-40.7,114.9,73.5,84.5,-18.6,-18.5,66.3,-1264.4,32.3,179.2,195.9,-34.4,-35.7,9.6,-51.2,-9.9,-3604.5,165.7,-8.7,-1944.0,-5.7,-36.6,-67.0,0,0,44076,0,185,0,
24.4867,77.4,-35.3,121.2,84.0,94.1,-5.7,-12.6,101.0,-1190.0,36.2,185.4,203.7,-27.9,-33.0,14.9,-44.9,-9.6,-3619.5,174.4,0.0,-1952.4,-3.3,-27.9,-55.3,0,0,44082,0,186,0,
24.4900,89.4,-65.3,105.0,54.9,84.2,-24.9,-32.9,30.8,-1115.6,27.5,181.3,197.1,-55.4,-47.1,-2.7,-56.3,-9.3,-3635.4,159.7,-18.5,-1970.4,-6.6,-39.6,-69.3,0,0,44088,0,187,0,
24.4933,96.3,-29.3,121.8,86.7,91.7,-9.3,-13.2,91.7,-1264.4,36.2,190.2,205.2,-32.9,-35.1,10.5,-44.0,-9.9,-3592.2,178.9,6.3,-1938.6,2.4,-26.7,-58.0,0,0,44094,0,188,0,
24.4967,72.6,-44.9,126.0,77.4,95.9,-14.4,-16.2,81.8,-1115.6,46.0,195.9,212.9,-33.8,-31.2,13.7,-42.5,-9.9,-3598.2,183.4,9.6,-1938.6,9.6,-22.2,-52.3,0,0,44100,0,189,0,
24.5000,61.5,-76.0,84.7,34.8,59.3,-41.6,-50.2,10.5,-1041.3,17.6,158.9,177.4,-62.9,-62.7,-14.9,-73.7,-9.3,-3654.0,138.7,-38.8,-1987.5,-24.9,-53.4,-77.4,0,0,44106,0,190,0,
24.5033,113.1,-11.4,143.3,105.9,110.6,10.5,15.6,120.4,-1264.4,67.6,209.0,225.8,0.9,-8.7,44.5,-18.0,-9.9,-3565.5,202.3,30.5,-1900.5,31.5,1.8,-25.7,0,0,44112,0,191,0,
24.5067,47.1,-93.4,80.5,25.5,47.3,-59.3,-55.6,18.5,-1041.3,13.2,155.0,169.9,-71.6,-68.1,-20.0,-75.8,-9.9,-3630.3,137.5,-45.7,-1963.2,-24.0,-56.7,-83.7,0,0,44118,0,192,0,
24.5100,113.4,-31.1,127.2,77.4,92.6,-5.1,-6.3,65.1,-1115.6,52.6,194.1,207.2,-35.6,-25.8,26.6,-32.6,-9.6,-3582.6,182.5,-3.3,-1921.5,16.8,-12.6,-45.7,0,0,44124,0,193,0,
24.5133,71.1,-39.5,117.3,77.4,79.1,-21.0,-12.3,102.2,-1338.8,46.9,178.3,194.1,-47.6,-38.1,13.4,-45.8,-9.9,-3582.6,167.8,-1.2,-1918.8,0.6,-26.7,-51.4,0,0,44130,0,194,0,
24.5167,54.0,-59.9,89.2,31.8,59.6,-50.6,-44.3,22.1,-818.1,14.9,158.3,170.2,-67.4,-60.6,-14.6,-77.0,-9.6,-3618.3,136.6,-46.3,-1959.6,-23.4,-52.5,-85.2,0,0,44136,0,195,0,
24.5200,128.1,-26.3,134.1,91.2,101.0,7.2,12.0,101.3,-1190.0,58.9,197.7,212.0,-9.3,-16.2,29.9,-30.3,-9.9,-3580.5,185.8,8.1,-1920.0,16.2,-9.6,-46.3,0,0,44142,0,196,0,
24.5233,52.5,-85.6,86.5,43.8,56.0,-44.6,-38.3,66.9,-1264.4,16.7,155.6,167.2,-62.6,-65.1,-17.0,-74.9,-9.3,-3623.1,142.6,-36.2,-1958.4,-30.0,-52.2,-80.4,0,0,44148,0,197,0,
24.5267,112.8,-49.4,117.3,66.0,94.7,4.8,-10.8,53.8,-818.1,52.3,193.8,205.2,-28.7,-18.9,13.7,-39.5,-9.6,-3594.0,172.3,-12.3,-1937.1,7.2,-21.6,-61.6,0,0,44154,0,198,0,
24.5300,81.0,-47.6,105.3,66.3,72.8,-19.5,-23.9,90.5,-1190.0,19.7,168.7,182.5,-41.3,-42.9,0.3,-62.0,-9.9,-3607.8,160.0,-16.4,-1948.8,-19.5,-43.8,-72.9,0,0,44160,0,199,0,
24.5333,70.8,-52.7,114.0,65.4,85.7,-33.0,-23.9,79.2,-1338.8,43.9,186.6,199.8,-29.3,-34.5,11.7,-45.8,-9.6,-3601.5,169.6,-4.2,-1940.1,5.4,-29.1,-51.4,0,0,44166,0,200,0,
24.5367,103.5,-58.4,100.8,50.1,74.0,-32.7,-32.9,39.7,-1041.3,37.4,171.7,184.8,-45.2,-43.5,3.9,-55.1,-9.6,-3622.5,153.7,-29.0,-1961.1,-12.6,-39.6,-66.7,0,0,44172,0,201,0,
24.5400,97.5,-29.6,122.7,84.0,85.1,-16.8,-13.8,110.5,-1413.1,38.3,183.4,195.9,-25.5,-37.2,14.3,-46.4,-9.9,-3600.3,175.9,6.9,-1938.0,-3.3,-27.9,-53.5,0,0,44178,0,202,0,
24.5433,77.4,-64.1,104.1,46.8,69.8,-44.3,-39.8,47.5,-966.9,24.2,175.3,180.1,-46.1,-43.8,2.1,-58.4,-9.6,-3620.4,156.7,-35.9,-1953.6,-10.2,-43.8,-74.4,0,0,44184,0,203,0,
24.5467,85.2,-62.0,95.2,52.5,66.8,-28.2,-33.8,52.9,-1264.4,26.6,157.7,172.6,-54.5,-50.4,0.3,-62.3,-9.9,-3624.6,146.8,-31.1,-1963.8,-26.7,-46.2,-83.4,0,0,44190,0,204,0,
24.5500,78.3,-33.5,126.9,88.5,97.1,-3.9,0.0,121.0,-1338.8,46.9,189.9,204.3,-20.1,-21.6,32.0,-32.0,-9.9,-3586.2,183.1,9.6,-1925.1,10.8,-16.2,-44.5,0,0,44196,0,205,0,
24.5533,57.6,-99.7,74.2,21.6,48.8,-63.5,-59.5,9.0,-1041.3,1.5,146.3,158.9,-81.8,-75.9,-29.3,-80.3,-9.9,-3643.8,127.1,-48.4,-1989.6,-32.7,-65.4,-101.6,0,0,44202,0,206,0,
24.5567,123.6,-23.1,135.9,102.0,110.9,14.4,14.7,116.8,-1264.4,56.8,200.7,216.8,-25.2,-21.0,31.7,-22.5,-9.9,-3595.8,188.2,23.0,-1927.8,19.5,-4.5,-41.5,0,0,44208,0,207,0,
24.5600,48.3,-75.1,94.6,57.0,69.8,-33.0,-34.1,75.0,-1338.8,15.8,161.6,179.2,-62.0,-64.5,-14.0,-65.9,-9.6,-3614.1,146.2,-20.6,-1955.7,-22.2,-48.0,-83.1,0,0,44214,0,208,0,
24.5633,82.5,-68.0,104.4,58.8,83.9,-21.3,-23.9,41.8,-1041.3,29.9,174.7,191.7,-54.8,-52.2,-0.6,-50.9,-9.6,-3632.1,153.1,-20.9,-1972.8,-11.4,-36.6,-59.2,0,0,44220,0,209,0,
24.5667,97.5,-20.7,136.2,105.3,107.9,15.9,10.8,126.6,-1338.8,43.4,197.4,215.3,-16.2,-24.0,27.8,-27.3,-9.9,-3588.9,188.2,19.7,-1926.0,11.4,-8.1,-34.1,0,0,44226,0,210,0,
24.5700,54.3,-82.0,89.8,45.6,65.6,-45.5,-48.2,48.1,-1041.3,8.7,159.2,175.9,-74.3,-66.6,-18.5,-71.0,-9.6,-3628.2,135.8,-30.2,-1968.3,-27.0,-57.0,-85.2,0,0,44232,0,211,0,
24.5733,129.9,-28.7,129.9,88.2,107.0,6.3,-0.3,76.8,-1190.0,47.2,197.1,214.1,-35.9,-23.4,26.9,-24.6,-9.6,-3602.1,178.9,10.2,-1942.2,6.0,-9.6,-36.2,0,0,44238,0,212,0,
24.5767,61.5,-61.1,93.4,61.8,62.6,-33.6,-35.3,89.9,-1338.8,10.5,153.5,171.1,-62.0,-59.4,-7.5,-61.4,-9.6,-3627.6,142.0,-18.5,-1964.1,-26.7,-50.4,-87.9,0,0,44244,0,213,0,
24.5800,83.1,-58.1,106.2,55.5,83.3,-22.2,-28.7,49.6,-1190.0,33.8,176.2,191.1,-46.4,-38.7,4.8,-49.1,-9.6,-3594.9,155.2,-16.1,-1927.5,-6.3,-34.2,-66.1,0,0,44250,0,214,0,
24.5833,87.6,-47.3,104.7,61.2,80.0,-20.4,-25.7,67.8,-1338.8,27.2,165.4,182.5,-52.1,-48.3,2.4,-57.8,-9.3,-3613.5,155.2,-14.3,-1958.1,-21.6,-42.6,-71.1,0,0,44256,0,215,0,
24.5867,81.0,-50.3,108.0,69.3,79.1,-29.1,-24.8,98.6,-1190.0,32.9,169.0,185.4,-34.4,-32.1,7.8,-50.3,-9.6,-3613.5,157.9,-11.1,-1952.1,-14.4,-39.3,-69.3,0,0,44262,0,216,0,
24.5900,95.1,-66.5,100.2,45.0,74.6,-47.6,-43.7,32.3,-892.5,17.6,164.5,181.0,-45.5,-38.7,-4.8,-62.9,-9.3,-3637.8,144.7,-26.3,-1977.0,-24.9,-53.1,-84.3,0,0,44268,0,217,0,
24.5933,95.7,-39.5,112.5,76.2,80.0,-22.2,-20.9,94.4,-1413.1,25.1,169.9,183.1,-30.2,-42.9,6.6,-52.1,-9.9,-3603.3,157.3,-14.6,-1944.0,-15.9,-39.9,-68.1,0,0,44274,0,218,0,
24.5967,70.5,-55.4,113.4,69.0,84.8,-20.1,-18.8,88.1,-1115.6,36.5,175.9,192.0,-36.5,-43.8,12.6,-44.6,-9.6,-3614.7,162.1,-13.7,-1950.0,-10.2,-32.1,-70.5,0,0,44280,0,219,0,
24.6000,59.1,-86.8,78.4,28.2,51.5,-53.9,-52.3,17.0,-1115.6,1.5,144.2,157.7,-71.9,-71.7,-17.6,-73.7,-9.6,-3657.0,126.2,-56.8,-1996.8,-45.3,-66.3,-107.0,0,0,44286,0,220,0,
24.6033,111.6,-21.6,136.5,105.6,110.9,27.6,16.2,132.9,-1190.0,48.1,192.9,210.2,-17.1,-18.6,36.2,-22.8,-9.3,-3579.0,186.7,16.4,-1928.1,8.7,-9.6,-48.1,0,0,44292,0,221,0,
24.6067,44.4,-102.4,70.9,21.9,45.5,-71.0,-57.1,24.5,-1115.6,-9.6,137.7,151.4,-85.0,-76.8,-25.7,-76.7,-9.6,-3668.4,118.1,-56.8,-2010.9,-49.1,-64.8,-96.8,0,0,44298,0,222,0,
24.6100,108.6,-36.5,121.5,76.2,90.5,-10.8,-3.6,72.9,-1190.0,40.1,182.5,195.9,-41.0,-36.9,20.3,-34.7,-9.9,-3595.2,169.0,-10.2,-1935.9,-6.0,-19.5,-55.9,0,0,44304,0,223,0,
24.6133,65.4,-47.0,106.8,72.3,81.5,-12.0,-12.3,105.4,-1338.8,13.5,168.1,180.1,-52.4,-46.5,7.8,-48.2,-9.6,-3594.3,151.0,-11.1,-1935.3,-19.8,-33.3,-72.3,0,0,44310,0,224,0,
24.6167,46.8,-90.4,76.6,29.4,60.5,-44.3,-44.0,23.0,-892.5,8.4,147.8,165.4,-81.8,-69.6,-20.0,-74.3,-9.9,-3638.7,125.6,-44.8,-1968.9,-31.5,-55.2,-88.8,0,0,44316,0,225,0,
24.6200,127.2,-11.4,127.2,93.6,104.6,8.7,6.9,103.9,-1115.6,48.1,184.3,207.8,-31.7,-24.6,28.1,-30.9,-9.6,-3577.2,170.8,8.1,-1911.6,11.1,-12.0,-47.2,0,0,44322,0,226,0,
24.6233,50.7,-67.4,80.5,42.3,54.2,-41.9,-46.7,70.2,-1338.8,-3.0,140.7,159.8,-75.5,-72.9,-25.7,-83.9,-9.6,-3615.3,123.8,-39.7,-1957.8,-39.6,-62.7,-95.1,0,0,44328,0,227,0,
24.6267,106.8,-58.7,111.6,63.3,91.4,-16.2,-17.6,52.6,-966.9,33.8,184.0,199.8,-40.7,-32.4,11.7,-44.6,-9.9,-3603.9,158.5,-15.5,-1938.0,-3.0,-25.8,-59.8,0,0,44334,0,228,0,
24.6300,76.5,-44.3,102.9,71.1,73.1,-17.1,-20.6,92.9,-1487.5,18.5,159.2,177.1,-46.7,-47.7,-6.6,-66.5,-9.9,-3605.1,150.7,-18.5,-1938.3,-26.7,-41.7,-72.0,0,0,44340,0,229,0,
24.6333,61.8,-56.3,103.8,63.0,77.9,-29.7,-27.8,77.7,-1041.3,24.2,170.8,187.5,-33.8,-32.7,-3.0,-63.2,-9.9,-3595.2,153.1,-18.2,-1933.2,-11.1,-36.9,-71.7,0,0,44346,0,230,0,
24.6367,96.6,-58.4,99.1,51.3,70.7,-27.0,-32.6,43.3,-966.9,15.5,163.1,176.5,-51.2,-57.9,-10.8,-68.6,-9.3,-3617.4,143.5,-33.2,-1952.1,-29.7,-47.4,-81.3,0,0,44352,0,231,0,
24.6400,88.8,-35.6,112.8,81.6,81.2,-20.4,-15.3,115.0,-1338.8,20.3,171.7,184.6,-32.9,-44.4,2.1,-56.0,-9.3,-3604.8,161.2,-5.1,-1936.8,-15.3,-38.7,-70.5,0,0,44358,0,232,0,
24.6433,72.3,-68.0,100.8,50.1,73.4,-39.5,-34.4,54.1,-966.9,21.5,167.8,181.6,-60.5,-55.2,-6.6,-66.2,-9.9,-3619.8,146.8,-32.0,-1950.9,-19.2,-47.4,-73.2,0,0,44364,0,233,0,
